item_id,release_date,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
846,0.4590601343755455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
847,0.4578779355467745,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848,-2.7977287533416035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
849,0.03988620680274096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,0.4555135378892325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,-1.4405644979124905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,0.46041121875128377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
853,0.16317265608885995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,-0.1452123526734048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
855,-0.515240586078729,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
856,0.10152943144580046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
857,0.4626067308618585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,0.40991444020806517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,-0.20685557731646428,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
860,-0.1452123526734048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
861,-0.20685557731646428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,0.46497112851940053,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,0.4626067308618585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,0.46969992383448456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,0.47054435156932095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,0.47054435156932095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,0.47324652032079756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,0.47915751446465255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
870,0.47915751446465255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,0.47915751446465255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0.48388630977973657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,0.5075302863551566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,0.5087124851839276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,0.5110768828414697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,0.5110768828414697,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,0.47172655039809197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,0.47915751446465255,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,0.47172655039809197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,0.5110768828414697,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,0.47172655039809197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,0.5333697750411515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
887,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,0.47172655039809197,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0.5310053773836094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,0.47172655039809197,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0.47172655039809197,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,0.3482712155650057,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,0.5321875762123804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,0.5321875762123804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0.5323564617593477,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
903,0.5323564617593477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,0.5323564617593477,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,0.5333697750411515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,0.5332008894941842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,0.5359030582456608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0.5370852570744318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,0.5394496547319738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,0.5382674559032028,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,0.5448539922349269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,0.5448539922349269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0.5455295344227961,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,0.5465428477045998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,0.5477250465333708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,0.5477250465333708,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,0.5489072453621417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,0.3482712155650057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,0.43186956131381243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,0.40991444020806517,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,0.4188653741973314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,0.42004757302610235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0.42122977185487337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,0.4295051636562704,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
929,0.44098938085004585,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0.4457181761651299,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,0.44960254374537745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,0.45078474257414847,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,0.4602423332043165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,0.46851772500571354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,0.4897973039235916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,0.49925489455375965,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,0.47172655039809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
939,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,-1.6256630573886364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,-0.515240586078729,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,-0.08356912803034532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,0.4815219121221946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,0.3482712155650057,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
952,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,0.3482712155650057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,0.16317265608885995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,0.3482712155650057,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
965,-1.9956912907939606,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,-1.9956912907939606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,-3.291212321580014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,-2.4891748590323712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,-1.3172780486263715,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0.10152943144580046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,0.10152943144580046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,0.16317265608885995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,0.4590601343755455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,0.40991444020806517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,0.4271407659987284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,0.44960254374537745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,0.4283229648274994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0.43186956131381243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,0.45078474257414847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
980,0.46142453203308753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,0.4516291703089849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,0.4531491402316905,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,0.4531491402316905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,0.47679311680711056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,0.4637889296906295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,0.47324652032079756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,0.4933439004099046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,0.4779753156358816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
989,0.48591293634334404,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,0.48743290626604957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,0.4886151050948206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,0.5004370933825306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
993,0.5016192922113016,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
994,0.5004370933825306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,0.47172655039809197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,0.3482712155650057,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0.2866279909219462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,0.45078474257414847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0.4779753156358816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,0.47915751446465255,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1004,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1005,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,0.10152943144580046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1007,0.47679311680711056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,0.43034959139110684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,0.4377805554576674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,0.4484203449166065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,0.4555135378892325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012,0.4827041109509656,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,0.4886151050948206,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,0.49097950275236263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,0.4957082980674466,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,0.49807269572498863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,0.4578779355467745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,0.03988620680274096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,-0.021757017840318534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,-2.7977287533416035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,-1.6256630573886364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,0.47172655039809197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1023,0.4933439004099046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,0.47172655039809197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1026,0.47172655039809197,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,0.3482712155650057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1029,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,0.2866279909219462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,0.2866279909219462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0.42122977185487337,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0.4295051636562704,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,0.22498476627888672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,0.10152943144580046,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1037,-0.45359736143566953,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1038,0.47172655039809197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,0.47561091797833954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,0.40991444020806517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,0.3482712155650057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1043,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1045,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1046,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,0.44250935077275144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0.44960254374537745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1049,0.44605594725906444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,-2.6126301938654577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1051,0.4592290199225128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1053,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,0.41768317536856037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1056,0.16317265608885995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,0.4283229648274994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,0.2866279909219462,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,0.40991444020806517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,0.4448737484302935,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0.47054435156932095,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,0.5370852570744318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,0.3482712155650057,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,-2.6126301938654577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1065,-0.39195413679261004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1066,0.3482712155650057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,0.4185276031033968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,0.42004757302610235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1069,0.2866279909219462,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1070,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,0.3482712155650057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,0.2866279909219462,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,0.2866279909219462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,-0.06870719989722412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0.4448737484302935,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,0.44250935077275144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0.4555135378892325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,0.49097950275236263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,0.4744287191495686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1084,0.4188653741973314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1085,0.42477636834118637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1086,0.4235941695124154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1087,0.42004757302610235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,0.48743290626604957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,0.49925489455375965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1090,0.22498476627888672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,-0.7619823701979342,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1092,0.46142453203308753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0.42004757302610235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,0.4256207960760228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0.4602423332043165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,0.4921617015811336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1097,0.41650097653978935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1098,0.4235941695124154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,0.2866279909219462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1101,0.22498476627888672,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1102,0.40991444020806517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1103,0.03988620680274096,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,0.16317265608885995,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1105,0.5347208594168897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1106,0.5455295344227961,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1107,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,0.3482712155650057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1110,0.3482712155650057,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1111,0.42004757302610235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,0.2866279909219462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,0.4256207960760228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0.4602423332043165,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1116,-3.0444705374608088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,0.45433133906046147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,-0.7003391455548748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,-0.1452123526734048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1120,0.46345115859669495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,0.4259585671699574,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1122,-3.106113762103868,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1123,-2.1807898502701066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,-3.537954105699219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1125,-1.7489495066747553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
